"province_id" "region_id" "age" "pollution" "sunny" "tobacco" "urban" "income" "education" "asthma"
"1" 1 1 -1.08589388639598 0.279118970124232 0.829383218102041 0.350691965807433 "Yes" 0.0358417897998781 -0.119304140661231 60.1506329352921
"2" 2 1 0.449080215173038 0.717328080865807 0.583045971216268 0.918036746483011 "No" 2.4125150773031 1.27938580893119 45.366297547456
"3" 3 1 1.28353396969688 1.16285043896155 2.27443944757009 -0.408483812944806 "No" 0.611441916975157 1.68376775390886 47.2759198522258
"4" 4 1 -2.26324414319069 0.731661247317121 1.12118671777054 0.5958560086417 "Yes" 0.84618307635177 -1.16830736347695 55.3432780114298
"5" 5 1 0.60593394882988 0.0680124132636883 0.192504627319499 -0.00534754657536426 "Yes" 1.89133428244883 1.17591260149149 57.4409692592229
"6" 6 2 0.685481138558318 0.714124972300593 -0.800856872868476 -0.985409790329195 "Yes" 1.11267057361254 -0.60878103695171 35.7116281268931
"7" 7 2 -0.432066345168679 1.29294002364422 2.95136195715867 -0.175771978791186 "No" -1.20197607425491 0.221209053786906 47.6984539088935
"8" 8 2 -0.403002446355065 0.0738204466003798 0.601081888159942 1.59286848879149 "No" 0.824529772828741 0.599667630487649 48.7974844359426
"9" 9 2 -0.42142854992726 0.561354248871873 -0.826595968216857 -0.123412452954682 "No" -0.0333818779682377 0.222095370584212 35.3159619004657
"10" 10 2 -0.758085675532444 0.115049177080292 0.0863855210704705 -0.688341462558073 "No" 1.94845913343705 -1.51082749671692 24.7969077352161
"11" 11 3 -0.331202065247398 0.274726145774884 -0.449239469758632 0.0264253698055083 "Yes" -0.17399297223377 -0.472336053678242 49.8051296452199
"12" 12 3 -0.87011860266963 0.845789401668002 -0.39714419538815 0.385946990244046 "Yes" -1.51873193693857 1.74920489424597 51.7909320189267
"13" 13 3 -0.640432605977798 1.90072893341925 -1.0878456427703 0.971026525440213 "Yes" 0.596270637635783 0.265108933200542 42.0702515760493
"14" 14 3 0.228867894893342 0.636142017882066 0.0133661420601242 1.14756144598247 "No" 0.452405735334639 -0.83001030879738 37.558560604506
"15" 15 3 1.15433812137625 1.6744815538051 0.225478127543479 0.171057109209053 "No" 0.0625697903077532 -0.634686800242598 29.2622073566326
"16" 16 4 0.0481815373495588 0.0122158094950173 -1.2388594980509 1.16685440461334 "No" -1.02578616081606 1.2257618208045 46.7399883303612
"17" 17 4 -0.366168785772989 0.700249353826803 -3.49885484939373 -0.638252243830223 "Yes" -0.797795405723772 0.453260600912789 33.4492381233196
"18" 18 4 -0.779962710606176 1.55307957137691 -0.3763543837808 -2.11713754773653 "Yes" 0.0678083513518654 -0.896635546598264 4.61155937828763
"19" 19 4 -0.703421854041345 0.704785382396309 -0.0781902045219448 -0.364443560061371 "Yes" 1.16853819981861 0.0842986108427813 21.310775851191
"20" 20 4 2.66020100021166 0.12920895440969 0.513914026572026 -0.405782128868284 "Yes" -0.300763803671439 0.725338623530722 41.2013268990539
"21" 21 5 0.300864992043731 0.890661614712202 -0.0471386480896171 -2.09048701832221 "Yes" -0.831878217089098 1.94777847082957 57.3956568803409
"22" 22 5 -0.345154087965507 0.154786354551436 0.324280287337494 0.603373909147154 "No" -2.75183413842634 -0.879874565171925 80.9277870039489
"23" 23 5 -0.293311158684439 1.22298330976781 -1.26006918943046 -0.656515598970286 "Yes" 0.598801030477421 -0.335035043407626 57.837684076219
"24" 24 5 0.637434631484669 0.557048916170813 0.636476460064553 -0.134570455588507 "No" 0.528707966055662 1.15903511550207 58.2696937638532
"25" 25 5 -0.555092465085416 1.68538584728609 0.644563457294889 -1.40831256153204 "Yes" 1.45251692749903 -0.42100023258278 43.2395584144539
"26" 26 6 -1.33523279904375 0.443439606304071 0.154699828689361 0.589385191405629 "No" 1.61754406794431 1.66299806496095 50.6994954799372
"27" 27 6 0.756517052122899 0.395343894905687 1.31386296963422 1.84689381318767 "No" -0.0688278712231944 1.21021379802094 76.0977484476664
"28" 28 6 -0.896247143134534 1.97371022367549 0.314917408427843 -0.744768403063084 "No" 1.44133177583708 -1.7238286192571 31.9219172900999
"29" 29 6 0.146564138506464 0.800113003416875 0.168028665813651 -0.028355722741382 "Yes" 0.0824108452317691 0.537813591378654 68.3399864727124
"30" 30 6 -0.805557608140852 0.691992877018004 0.171886486285095 1.90069231660805 "No" -0.627558850997834 -1.46337800162093 73.6172730375473
"31" 31 7 1.30199753132152 0.412671996422236 0.348951490552377 0.95089792980995 "No" -0.807518970565872 -1.51281226467349 93.3531909337928
"32" 32 7 -0.329548050485417 1.25955415796345 1.00232293466305 1.8673257393378 "No" -0.282413750143131 0.153956538927418 96.3330208945847
"33" 33 7 -0.571346795044753 0.526064375951474 0.364950266279613 0.0720845878431912 "No" 0.319337708334386 0.139056889527241 74.1802989538614
"34" 34 7 -0.356085750169062 0.194498346531725 0.58617655124977 -0.0655101609097607 "No" 0.0523296374087365 0.0419827617737128 82.2866464330841
"35" 35 7 -1.52227233400567 0.407201384920508 -1.30053983933199 -0.399957535272795 "No" 0.291470349936654 1.45020539350779 73.5718948620002
"36" 36 8 -1.045106051653 0.296481683432775 -0.49757628148299 1.41953333376252 "No" 0.289443158272267 0.397782903060117 50.688304839091
"37" 37 8 -2.09195301484549 1.51844454024946 1.43935435700521 -1.12637324754367 "No" 0.829634774631217 -0.653316442184372 13.0860613427871
"38" 38 8 -1.22437542876151 0.177167296529509 -1.39230868263445 0.364583899242782 "Yes" -0.205144957768219 0.207340577200652 56.7325799014111
"39" 39 8 -0.142083889884981 0.399957951317693 0.161427905479428 0.0336355488348478 "Yes" 1.79419204806138 -0.481016431189436 38.8539173888253
"40" 40 8 -0.319522822696409 0.24646547402187 0.315477617695968 2.18437632289922 "Yes" 0.539554149731641 0.00354307654381522 73.0590281446144
"41" 41 9 1.6610024757297 0.454449976814983 0.913919129598079 -0.492047431787833 "Yes" -1.16928945746292 -1.16897236142752 74.7411370537037
"42" 42 9 -0.94276389219315 0.00476560163920961 -0.474908515370379 -1.33548931284799 "No" -0.208777995825066 -0.0476320720196786 41.934593282292
"43" 43 9 -0.722233444895659 1.49512696745239 0.0571694362159157 0.294692091069506 "No" 0.621463552250919 0.189260566744844 48.4765357154795
"44" 44 9 -0.127948166110852 0.936389269507774 -1.95777806773439 0.0398775375553235 "No" -0.349578535356539 -0.684430780060098 51.2364491713148
"45" 45 9 -0.86593464045569 0.0281109612028406 0.245855114356271 -0.708315008019011 "Yes" 0.442444704385813 0.122262749859346 59.8748025135182
"46" 46 10 -0.839230696986216 1.22762449573794 -0.807980853137668 0.200787940277246 "No" 0.536099204105535 -0.626912356186739 -5.37843655759065
"47" 47 10 -0.982754490727158 0.316531127337425 -0.359340513735983 -0.180867826636554 "Yes" 1.44653191757109 -0.621743592784804 0.823341224213711
"48" 48 10 -1.13234149732299 1.10832328741491 -1.35442021049552 -0.558235569832613 "Yes" -0.601668786697028 -0.144475959127988 7.16695895603138
"49" 49 10 -0.379423286032768 0.930771741890613 0.294438366819385 0.545691822975714 "No" 0.0633507457821246 0.610432807350952 7.97640429399707
"50" 50 10 -0.351527752678753 0.46691478980414 0.589721171182728 -0.233404348520731 "No" -0.513668448955583 -0.145451150090661 3.43983349152842
"51" 51 11 -1.70522675507137 0.909077157611286 -0.428502241428778 -1.64028929918755 "No" -1.09972702430803 0.284541593150416 16.1119907981316
"52" 52 11 -0.439651763554038 0.341692403846215 1.80424972781434 -2.40465771799235 "Yes" -1.85590947307368 1.13071210331883 33.2850358996004
"53" 53 11 -0.984379357841024 0.490407279084536 0.593893750434187 -0.466356803909393 "No" 0.285867121837243 -0.232229741384516 22.0389136555982
"54" 54 11 -0.88725780662466 0.266659535107643 0.885432638472278 1.43788837989204 "Yes" 0.71122248263176 -0.0350098516381821 53.8304488761169
"55" 55 11 -0.00561152890300686 0.304009563786543 2.03950783731882 0.861348986359953 "No" 0.750604088110806 0.632597157065901 35.1623847261649
"56" 56 12 0.744419304053818 0.514419726351131 -0.791781198314152 1.21409471733609 "Yes" -1.37509384172254 -1.2885697001583 82.6452015750751
"57" 57 12 1.86606744333897 1.53328823914339 0.73863919876926 0.996463791224011 "No" -1.10239309819979 0.667961996332776 68.4675164719244
"58" 58 12 -0.637433507009053 0.156069252409162 0.925218311747531 0.372491680077898 "Yes" -1.11441548367752 -0.503347395577821 72.3460145641949
"59" 59 12 1.82273455538969 0.399909952355469 -0.115607051450211 -1.33340653204982 "No" -0.640403673155362 -1.15815177579463 42.3377949670523
"60" 60 12 -1.03496173145805 1.33291326744899 0.225365022707272 0.269366047449052 "Yes" 0.259330625185228 -1.84213635682552 59.7853189176037
"61" 61 13 0.841132455036446 1.55855139446152 -1.16995677862176 1.57175396734474 "Yes" 0.703803732925382 -0.69880053994028 46.856092991292
"62" 62 13 2.79788475611043 0.0478187272899251 0.38379796041054 -3.10123413466362 "Yes" -0.772777084679208 -1.19306581708474 28.7106030913099
"63" 63 13 0.126274815011887 0.411338099958612 -0.844052230786098 -0.65424816217698 "Yes" -2.91959758858486 -1.20201888990075 54.6215384139089
"64" 64 13 -0.530186749220542 1.85185031478199 0.74394799260692 1.10872799431449 "Yes" 1.08024117815029 1.84434821179066 43.8265621428614
"65" 65 13 0.154353855549586 1.27513786120542 -0.959861726785873 0.57181063285385 "Yes" 0.72559480367634 -1.23860748078743 40.0831800803647
"66" 66 14 1.99973004271038 0.899631259218815 0.225726864742981 0.815740201171989 "Yes" -0.653183311779802 1.16055507631868 60.3706895229337
"67" 67 14 -1.01510801171077 1.17638499580766 -0.996652918523769 0.504760947453161 "No" -1.04371132204006 0.669503423650046 46.4160406726168
"68" 68 14 1.57655629543406 2.85386758121579 -0.366801687460453 0.581251610292304 "No" -0.233229971299865 -0.883174883771526 27.9549926644208
"69" 69 14 1.53699282370502 0.137641505543931 -1.73719359049427 0.0906867112963805 "No" 0.194285069464158 -0.586155375409473 37.3334522172545
"70" 70 14 0.510131500931317 0.121801419806921 0.0255160118177941 -0.780716421228472 "No" 0.838645436888411 -0.367883225939164 27.0718809845033
"71" 71 15 0.169344429237802 2.7318600440438 0.924026017137825 -1.07113596903224 "Yes" 1.53727058498072 0.284235457936014 16.6210272633401
"72" 72 15 -0.308739397054912 0.186141871348026 0.0829838433487476 0.110816676332086 "Yes" -0.808238450056607 -0.300702114627815 51.2659313106972
"73" 73 15 -0.2167700920943 0.854243456161676 -1.96089623758531 -0.3173792091122 "No" 0.385590229412791 0.975256232910668 20.9102154014254
"74" 74 15 0.832548258592251 0.310597970891913 -0.759720454467439 -0.764690189905592 "Yes" 1.47869089502437 -0.240292424122707 29.4122653612166
"75" 75 15 2.30288603431208 0.792632441167373 1.62709942978132 0.467646703719998 "Yes" -0.863193193273352 -2.27355593103093 55.7979001377248
"76" 76 16 0.00360259766358935 1.82875082260573 1.78830771484935 0.220584650691944 "No" -0.152327691414425 -0.0269725020411478 49.2865734104557
"77" 77 16 -1.27577345731498 1.04096039230144 -1.34107531817284 1.44640106402382 "Yes" -1.77471963341879 -1.9332894692738 81.684442100867
"78" 78 16 -0.585969413617313 0.58161782785176 -0.49359828639154 -0.97257883816274 "No" 0.382132592678866 1.09573636915915 41.7557485132181
"79" 79 16 0.429260959821493 0.591346540513044 0.261612314454246 -0.407590752784629 "No" -0.590664851170222 -0.734313966713471 50.7295830813177
"80" 80 16 -0.165623261104757 0.281518880875262 0.225473915202388 0.00684342307339846 "Yes" -0.88791135293165 -1.13339140286237 68.2022642574306
"81" 81 17 -0.0216183632622611 0.609985362950747 -0.717178821190269 -1.24050199883678 "No" -0.736053978481538 -0.564739486352141 37.0989753363832
"82" 82 17 -0.0135573895234196 2.85132986501771 -1.10857862532619 -0.189460008769959 "No" 0.54668763207242 0.71291768879829 32.6571611233662
"83" 83 17 -1.25674875058236 0.853274649116105 -0.29725484491463 -0.585761387573676 "Yes" -2.18432442437823 -2.00560272995942 60.9078332099521
"84" 84 17 -0.0174794643111437 0.382107959251831 0.949570708522526 -1.93289200101118 "Yes" -0.364721898745986 0.3530808672509 47.9659994645654
"85" 85 17 1.04136095601729 2.00698040960605 -0.0843667018267181 -0.188647026049853 "No" -0.980915520876766 -0.97812770475597 48.0841654174081
"86" 86 18 0.883547564323145 0.394563678938107 -0.789594823737707 -0.422830262533374 "No" -0.926861828412442 0.0682524947660968 60.446640931867
"87" 87 18 0.730916792996025 0.510142490518799 -0.63793596130784 1.1373141491679 "Yes" 0.578252530049584 0.814774414053626 73.7765323879314
"88" 88 18 -0.254209361298645 1.02372521946178 1.58343091376327 -0.488336955503935 "No" 0.44952552804205 0.695980533011438 52.2604227911275
"89" 89 18 -0.0358915641110711 0.0676586214334078 -0.577741259632026 0.598731926094657 "Yes" -0.0310775829957147 1.70935569410219 78.7901582873486
"90" 90 18 -1.07292967599725 2.0994198698786 0.690996134956399 0.210462982842578 "No" 0.644127113297875 0.217652184038751 44.8370048014801
"91" 91 19 0.107250761651351 0.379605385847383 1.43384917857058 -1.08053673085915 "Yes" -0.549718235291923 -0.683822171637619 75.7080056631126
"92" 92 19 0.426090949799496 0.584179268050452 0.356011926738418 0.427126743510551 "Yes" -2.03853129741312 2.41591090334089 108.35878400867
"93" 93 19 1.92619120593142 0.0897648591720876 -0.551281172005925 -0.0222981435706731 "No" 1.29038341527786 -0.251757247995632 70.8806891916169
"94" 94 19 1.19778614511231 0.588013408773669 -0.151076138359401 0.232392544542386 "Yes" -0.160634565619651 0.954336026207157 90.5091027262937
"95" 95 19 -0.350218171570331 0.211776096911086 -0.625256043659021 0.69280693700158 "No" -0.301424883529516 1.0883318272518 77.9710764646094
"96" 96 20 0.529857716430321 0.64577481983422 1.17803184205174 0.183635464775343 "Yes" 0.24604742761901 0.571411780063497 63.2746807650084
"97" 97 20 -1.01097231200307 1.69213555730414 -0.265933126307045 1.56045922365674 "Yes" 0.883410058050992 1.62516460493219 64.5688273624259
"98" 98 20 1.07028347075869 0.986083890812593 1.51590384168716 0.185123958498457 "No" 0.527394972478761 -0.149418727893039 46.468322473563
"99" 99 20 1.16821724417796 0.058050305325791 -0.697946038010786 -1.09657615509033 "Yes" 1.05241946354442 -1.25951504930626 42.3322931929058
"100" 100 20 2.35546126576642 1.16737795863601 -0.787591316179902 0.771259448768684 "Yes" 0.129364474726305 -0.314033812062001 66.7411721850555
"101" 101 20 0.59083629337078 0.314648897534515 0.0409258941984609 -1.06747353008932 "Yes" -0.447244742219539 -0.516647676152058 53.6423594599572
"102" 102 20 -0.328643704864031 0.476690038696136 -0.0837774523248582 -1.71882037586267 "Yes" -0.233709984550018 0.43362188839018 41.5601975040659
"103" 103 20 0.230454756812754 1.35465993090029 -0.638017007213025 -0.680998689784103 "No" 0.94310509937698 -0.935846007665192 26.3616518069477
"104" 104 20 -0.357346947669538 1.64378290727458 -1.76711333125335 -0.619925692963431 "Yes" -0.808642185022548 0.816695034556696 54.1266851550427
"105" 105 20 -0.691868828465674 0.491695483093481 -0.0776150480907513 -0.491553482915369 "Yes" -0.917948040989221 -1.18620394469848 57.4103205309818
"106" 106 20 0.334884826863615 0.318469319394411 -0.860414336038473 1.58067402969743 "No" 0.409428824434424 1.98349756641774 58.8916139681552
"107" 107 20 -0.764524210181251 0.236376748470316 1.02589891928011 1.60766392479043 "No" 0.722649571148647 1.65145816494626 53.6806622044791
"108" 108 20 0.336121607495383 0.675823160809093 -1.10795665035248 0.756497596935853 "Yes" -1.69051012595361 -0.409788700006393 70.0013574630459
"109" 109 20 0.529255888759555 0.384322054513213 1.0718951819493 -1.11513963287449 "No" 0.903069367562136 0.229575907450786 31.5646661253355
"110" 110 20 0.108340293845028 0.519161196841848 -0.78961033811565 0.0986446765673953 "No" 0.0935273320125609 -0.328199486850137 40.1573365697117
